date,iv,rv_forecast,vrp,vrp_zscore,signal
2011-10-21,0.3025587677768525,0.4625435987449704,-0.15998483096811794,1.1922711161413477,1
2011-10-27,0.2412434369950806,0.4598786140061301,-0.2186351770110495,0.43938195583364925,0
2011-10-28,0.218589018282658,0.44702046349190466,-0.22843144520924666,0.32079374954341905,0
2011-11-03,0.2689641187524546,0.4381269948075321,-0.16916287605507752,1.0752924555285361,1
2011-11-04,0.2665215328125197,0.4442345272432068,-0.17771299443068705,0.9542145966038507,0
2011-11-17,0.3088976653836883,0.4475668935184694,-0.1386692281347811,1.4274264960538499,1
2011-11-18,0.288681147908366,0.4502398678963407,-0.16155871998797466,1.1201676995676482,1
2011-11-23,0.3237682777479524,0.45241264487494437,-0.12864436712699195,1.5056175190151628,1
2011-11-25,0.3372631963622726,0.44616430798650425,-0.10890111162423166,1.7037971054754826,1
2011-12-01,0.2541896882383254,0.46875721523075403,-0.21456752699242865,0.384349595736466,0
2011-12-02,0.2632307544076042,0.47532540523071903,-0.21209465082311485,0.4123778115245785,0
2011-12-15,0.2322220505686048,0.46723069495359715,-0.23500864438499236,0.12426759133650248,0
2011-12-16,0.2207493098260051,0.4585543157227761,-0.237805005896771,0.08014505927131117,0
2011-12-29,0.1779850357152253,0.46540631728086473,-0.2874212815656394,-0.5576540196786214,0
2011-12-30,0.1687148385742299,0.4657152335231634,-0.2970003949489335,-0.67247149620848,0
2012-01-05,0.166312603514856,0.44842783865211344,-0.28211523513725745,-0.48184501972056853,0
2012-01-06,0.1594628404634185,0.4563468342148898,-0.29688399375147134,-0.658681283791753,0
2012-01-19,0.1493938354586718,0.4348826893837225,-0.2854888539250507,-0.5111777811602699,0
2012-01-20,0.1302508786509313,0.4374527112910183,-0.30720183264008705,-0.7767784618941677,0
2012-01-26,0.1476650101878155,0.43895199945086116,-0.29128698926304564,-0.5725481396905144,0
2012-01-27,0.1456938608812822,0.43358355450503594,-0.2878896936237537,-0.5383326491002857,0
2012-02-02,0.1420581255775789,0.4175226253107013,-0.27546449973312237,-0.38438978915700267,0
2012-02-03,0.1346740724073053,0.42268129948767963,-0.2880072270803743,-0.5494238329525104,0
2012-02-16,0.1405360183690365,0.42135565627479027,-0.28081963790575376,-0.46345609801294907,0
2012-02-17,0.1316498042751652,0.42485360537835076,-0.29320380110318556,-0.6161757462278069,0
2012-02-23,0.1273439518709071,0.4237768900053255,-0.2964329381344184,-0.6523530121738893,0
2012-02-24,0.1197568021623109,0.4214687100835797,-0.30171190792126884,-0.7200286198426948,0
2012-03-01,0.12958797052245,0.42017843292302004,-0.29059046240057007,-0.5737871081340921,0
2012-03-02,0.1178376998301343,0.42401686953269824,-0.3061791697025639,-0.7702775734061184,0
2012-03-15,0.1170926220055674,0.4240579316570238,-0.3069653096514564,-0.7798021814121147,0
2012-03-16,0.1083141532383599,0.4367771481543682,-0.3284629949160083,-1.0395146558202246,-1
2012-04-05,0.127684968806135,0.42778100663356916,-0.30009603782743416,-0.6767795203032254,0
2012-04-19,0.1648612713044862,0.4304853242081222,-0.265624052903636,-0.25301916111662986,0
2012-04-20,0.1491125196789033,0.4336513426725902,-0.28453882299368694,-0.5032194782304158,0
2012-04-26,0.131791397688035,0.42778241963425484,-0.29599102194621985,-0.6695951906445062,0
2012-04-27,0.1266440947814759,0.4377877138446356,-0.3111436190631597,-0.8571880353754714,0
2012-05-03,0.153062688141873,0.4302262677287673,-0.2771635795868943,-0.4202920750373204,0
2012-05-04,0.1621680501603709,0.4400212854214303,-0.27785323526105943,-0.4386812276518903,0
2012-05-17,0.230075778411111,0.43098168729833647,-0.20090590888722548,0.5479717125073292,0
2012-05-18,0.246841077403381,0.4520277345385017,-0.20518665713512071,0.47737935556962824,0
2012-05-24,0.1837890393500839,0.44309140724815405,-0.25930236789807015,-0.2403930572468322,0
2012-05-25,0.173551933662279,0.4550984622600011,-0.2815465285977221,-0.5419436286976594,0
2012-05-31,0.2100938092066534,0.44737790720233245,-0.23728409799567904,0.04404625490360429,0
2012-06-01,0.2413221558923832,0.46440103355619855,-0.22307887766381534,0.23191894411167524,0
2012-06-04,0.2351641124148855,0.4507364864687728,-0.2155723740538873,0.3212232424050908,0
2012-06-05,0.2233527293168596,0.45011207852390356,-0.22675934920704396,0.1701429674045019,0
2012-06-06,0.2010121112156212,0.4472177258037114,-0.24620561458809018,-0.09177297798274946,0
2012-06-07,0.1962532690504916,0.46708876487784046,-0.2708354958273489,-0.42328836288316685,0
2012-06-08,0.1882398228024597,0.44758824712885736,-0.25934842432639765,-0.2744535495312535,0
2012-06-11,0.2161236143875302,0.45856002223294784,-0.24243640784541765,-0.04387722167912027,0
2012-06-12,0.2085177651021908,0.45731788656215466,-0.24880012145996386,-0.13023362470130978,0
2012-06-13,0.224850897027734,0.45347601757905515,-0.22862512055132114,0.1462802916668225,0
2012-06-14,0.2089814320938621,0.4523170215078802,-0.24333558941401812,-0.0565950658926685,0
2012-06-15,0.1894551648260939,0.4659587029487074,-0.2765035381226135,-0.5219823707555691,0
2012-06-18,0.1731545547433497,0.4450527063897765,-0.27189815164642683,-0.4650428127748004,0
2012-06-19,0.1603489312081762,0.4590631431069938,-0.29871421189881764,-0.8327535981698343,0
2012-06-20,0.1609324100988391,0.4312083663454296,-0.2702759562465905,-0.43239961954412137,0
2012-06-21,0.182187158745155,0.44334137308526433,-0.2611542143401093,-0.30269706020666076,0
2012-06-22,0.1667216032867106,0.4435752117188829,-0.2768536084321723,-0.5210533586401547,0
2012-06-25,0.1848287276011391,0.4399059530465684,-0.25507722544542927,-0.22111645785009268,0
2012-06-26,0.1809073565369451,0.4313547095915484,-0.2504473530546033,-0.16684028846725044,0
2012-06-27,0.1780205721360462,0.44783549334319267,-0.26981492120714645,-0.44186556912973085,0
2012-06-28,0.1775122705736554,0.43360273809723965,-0.2560904675235842,-0.2432796653924613,0
2012-06-29,0.1511119970805787,0.451239334160826,-0.3001273370802473,-0.8690480243271954,0
2012-07-02,0.1473613035123557,0.43285791968399717,-0.28549661617164146,-0.6569209309544745,0
2012-07-03,0.1448736534113374,0.44148201941620624,-0.29660836600486884,-0.8105528692424095,0
2012-07-05,0.1530100832297615,0.43094831496048436,-0.27793823173072285,-0.5383759555850041,0
2012-07-06,0.1556137421746738,0.44510025405035575,-0.289486511875682,-0.7005756823727316,0
2012-07-09,0.16353276516503,0.4381332679696482,-0.27460050280461823,-0.4874073302064588,0
2012-07-10,0.1703360796762176,0.43645198116837347,-0.26611590149215586,-0.3680633092926882,0
2012-07-11,0.1642643282179429,0.43356128511928443,-0.26929695690134153,-0.41213040315949045,0
2012-07-12,0.1685815309072709,0.4394788849299634,-0.2708973540226925,-0.4331920156895233,0
2012-07-13,0.1507983103938461,0.43822693811133273,-0.2874286277174866,-0.6708890622183207,0
2012-07-16,0.1569754019875671,0.4280974628373379,-0.2711220608497708,-0.42939193799388936,0
2012-07-17,0.1493997326404168,0.4292897656146095,-0.2798900329741927,-0.547858842489966,0
2012-07-18,0.1435884019160245,0.43688552550529935,-0.29329712358927484,-0.7346929942879852,0
2012-07-19,0.1415415178780273,0.43907559260585166,-0.29753407472782434,-0.791441732938336,0
2012-07-20,0.1468833530268104,0.44235121680481104,-0.2954678637780006,-0.7558738436606717,0
2012-07-23,0.1635746437873052,0.4351359165414388,-0.27156127275413355,-0.40090890034469506,0
2012-07-24,0.1791451887398491,0.43908942226145686,-0.2599442335216078,-0.23161012386753302,0
2012-07-25,0.1731635526138617,0.4317109262826241,-0.25854737366876235,-0.21589449379654332,0
2012-07-26,0.1544011570905567,0.43960441934189054,-0.28520326225133386,-0.6086492329310412,0
2012-07-27,0.1496413065117099,0.4260271637679386,-0.27638585725622866,-0.47478611796037146,0
2012-07-30,0.1581483050780235,0.42239048856259415,-0.2642421834845706,-0.2918711052155139,0
2012-07-31,0.1624874432338129,0.4208023362520994,-0.2583148930182865,-0.20800780586288903,0
2012-08-01,0.1612669635220287,0.44155970486652274,-0.280292741344494,-0.5450667160019051,0
2012-08-02,0.1556098556375903,0.43313123155248306,-0.2775213759148928,-0.5006438089848206,0
2012-08-03,0.1406940181897737,0.4365890684455921,-0.2958950502558184,-0.7738940180010869,0
2012-08-06,0.1433384201627857,0.4290997635232543,-0.2857613433604686,-0.6166916936892886,0
2012-08-07,0.1428057401242939,0.4287521058136886,-0.2859463656893947,-0.6160903520587837,0
2012-08-08,0.1355648187420119,0.4300245965337589,-0.29445977779174703,-0.753155239109928,0
2012-08-09,0.1325624071527487,0.4297368450481322,-0.2971744378953835,-0.8033646015337355,0
2012-08-10,0.1290993811994186,0.42693471549993806,-0.29783533430051945,-0.8081902442821611,0
2012-08-13,0.1325905701874359,0.4249805478832645,-0.29238997769582864,-0.7199380806395019,0
2012-08-14,0.1385589272623927,0.431571628251806,-0.29301270098941334,-0.7252024214421992,0
2012-08-15,0.1393910497044611,0.4306365613266592,-0.2912455116221981,-0.6932827257634314,0
2012-08-16,0.1326207565289389,0.43661674720621707,-0.30399599067727817,-0.8854970766385645,0
2012-08-17,0.123707907433541,0.43170875501467343,-0.30800084758113244,-0.9402824422260089,0
2012-08-20,0.1248389037985722,0.4224700043730508,-0.2976311005744786,-0.7755769901625849,0
2012-08-21,0.13418615678268,0.4275508799220316,-0.2933647231393516,-0.7056331951381423,0
2012-08-22,0.1367155188144248,0.43024344560909594,-0.2935279267946711,-0.7041448484689053,0
2012-08-23,0.1460517286137476,0.42744384211993974,-0.28139211350619214,-0.5182616792358179,0
2012-08-24,0.134570299622334,0.4270472479823357,-0.2924769483600017,-0.6884779386278279,0
2012-08-27,0.1399135939389892,0.4230124102046138,-0.2830988162656246,-0.5404178010859473,0
2012-08-28,0.150050415027956,0.42293337762824523,-0.2728829626002892,-0.37995056905412894,0
2012-08-29,0.1583128394199252,0.4256437741721937,-0.2673309347522685,-0.29217043065043996,0
2012-08-30,0.1582681999732002,0.423923765179202,-0.26565556520600175,-0.27091280354468217,0
2012-08-31,0.1536417882225582,0.4287936817880049,-0.2751518935654467,-0.4250704932947923,0
2012-09-04,0.1603909306837342,0.42141676333200667,-0.2610258326482725,-0.2020362297683404,0
2012-09-05,0.1618242478936734,0.42732802147150445,-0.26550377357783106,-0.271680421429988,0
2012-09-06,0.1374292206393683,0.42718571747889256,-0.28975649683952426,-0.6527536027585616,0
2012-09-07,0.1250166752596855,0.4265190921731198,-0.30150241691343427,-0.8330304298918081,0
2012-09-10,0.1418077547680117,0.41361642988161185,-0.2718086751136002,-0.3626528198675701,0
2012-09-11,0.1426483585624844,0.4224153572106748,-0.27976699864819043,-0.48655257774401656,0
2012-09-12,0.1405946368657666,0.4257578366346562,-0.2851631997688896,-0.5695685469788104,0
2012-09-13,0.1258785176318726,0.42268535524310946,-0.29680683761123683,-0.7507900871706917,0
2012-09-14,0.1292961631975867,0.42772960205560195,-0.29843343885801527,-0.7670024578510298,0
2012-09-17,0.1271045670376059,0.41232202327988643,-0.28521745624228056,-0.5504384230206162,0
2012-09-18,0.1224558175800096,0.4259920213664773,-0.3035362037864677,-0.8368707347548601,0
2012-09-19,0.1180696142499101,0.42894716245192505,-0.31087754820201496,-0.9474590950716344,0
2012-09-20,0.1187829862583251,0.420332901977251,-0.30154991571892586,-0.7943046466654905,0
2012-09-21,0.1128226361147407,0.4313057896950543,-0.3184831535803136,-1.053323516365577,-1
2012-09-24,0.1174316981368404,0.42132853001992704,-0.30389683188308664,-0.8128425740848862,0
2012-09-25,0.128211923133032,0.4240563875400574,-0.2958444644070254,-0.6816994437286237,0
2012-09-26,0.142962067467913,0.42650614563019557,-0.28354407816228255,-0.4842440968998203,0
2012-09-27,0.1252093268806762,0.42441242546969615,-0.29920309858901994,-0.7298354246348266,0
2012-09-28,0.1313894832124224,0.4274436167439581,-0.2960541335315357,-0.6837114212500056,0
2012-10-01,0.136675229581005,0.4190821427495893,-0.28240691316858435,-0.4696325170311899,0
2012-10-02,0.1345334758286943,0.42209694981821794,-0.28756347398952364,-0.5498376238945084,0
2012-10-03,0.1292463921713635,0.4234065818082918,-0.29416018963692836,-0.65266128065148,0
2012-10-04,0.1252294729820102,0.4266666261960201,-0.3014371532140099,-0.765701429598662,0
2012-10-05,0.1224552663553149,0.42763557345594144,-0.30518030710062655,-0.8179549675813751,0
2012-10-08,0.1319628468076421,0.4256380798981033,-0.29367523309046123,-0.6302980949651121,0
2012-10-09,0.1451021368141344,0.4268353864805956,-0.2817332496664612,-0.43673128750309836,0
2012-10-10,0.1468885080767452,0.4303136559037729,-0.2834251478270277,-0.4621364754561756,0
2012-10-11,0.1435420574929463,0.423641587721098,-0.2800995302281517,-0.4068759841031061,0
2012-10-12,0.1440612409328553,0.42980831064429503,-0.2857470697114397,-0.4963231975410444,0
2012-10-15,0.1421930319446377,0.42957623392764954,-0.2873832019830118,-0.5138672394995424,0
2012-10-16,0.1417825731690163,0.4208376502709662,-0.2790550771019499,-0.368685323740803,0
2012-10-17,0.1401617443608456,0.41909916075279247,-0.27893741639194686,-0.3654190439699693,0
2012-10-18,0.1287543398605309,0.4239377493414198,-0.29518340948088895,-0.6297476540003614,0
2012-10-19,0.1406686909968074,0.4305792556173739,-0.2899105646205665,-0.5406379305835658,0
2012-10-22,0.1433338695436299,0.4278633569631155,-0.2845294874194856,-0.44369086437129174,0
2012-10-23,0.1599558315229134,0.42448362066445056,-0.2645277891415372,-0.0850120291279887,0
2012-10-24,0.1581165228539331,0.42834329224769035,-0.2702267693937572,-0.18448021220823854,0
2012-10-25,0.1551924954940277,0.4368313809371891,-0.2816388854431614,-0.3841034609056825,0
2012-10-26,0.1509752569875173,0.425250743863526,-0.2742754868760087,-0.2532135170951139,0
2012-10-31,0.1506291238096438,0.43325798609046196,-0.2826288622808182,-0.39974141164677274,0
2012-11-01,0.1430517010522123,0.4260150338998814,-0.28296333284766906,-0.39660115527315437,0
2012-11-02,0.1515274980901408,0.43016242921857667,-0.27863493112843585,-0.3069820654049282,0
2012-11-05,0.1597428008054083,0.4258129744897141,-0.2660701736843058,-0.05879403567042742,0
2012-11-06,0.1542269534584565,0.43116575943720803,-0.27693880597875153,-0.27308894591327537,0
2012-11-07,0.1687474176109199,0.4297641616378652,-0.2610167440269453,0.04293507673863416,0
2012-11-08,0.1682347981583202,0.43898738558805256,-0.27075258742973235,-0.13287860771723323,0
2012-11-09,0.1699337739460472,0.43600889485828664,-0.26607512091223945,-0.021338805354538266,0
2012-11-12,0.1588748764121232,0.4284737222116635,-0.2695988457995403,-0.09585002685919353,0
2012-11-13,0.1579726104354005,0.435109166600118,-0.2771365561647175,-0.25553152206720403,0
2012-11-14,0.1710686324618141,0.42871930626719795,-0.25765067380538387,0.16007195992094442,0
2012-11-15,0.171279049739458,0.4310541962277685,-0.2597751464883105,0.12312217167527782,0
2012-11-16,0.156599384325191,0.4389567464887299,-0.2823573621635389,-0.35627619656137766,0
2012-11-19,0.1392079054544674,0.4337494710832007,-0.29454156562873335,-0.6169514853306662,0
2012-11-20,0.136903202709196,0.4356290917760985,-0.29872588906690245,-0.7043821146512426,0
2012-11-21,0.1404888195683363,0.4358436601128928,-0.29535484054455646,-0.6287222420960389,0
2012-11-23,0.1334856532106779,0.44858854265856524,-0.31510288944788734,-1.0480893397035502,-1
2012-11-26,0.1353350341514029,0.4332889382107927,-0.29795390405938976,-0.6637359579989961,0
2012-11-27,0.1427167534520994,0.43200888546691485,-0.28929213201481546,-0.47118430965714514,0
2012-11-28,0.1442899874513689,0.43444437884129905,-0.29015439138993016,-0.4884661837463285,0
2012-11-29,0.1331683199073148,0.4350358578519814,-0.3018675379446666,-0.7443791422216482,0
2012-11-30,0.1428385299700331,0.4286232474323048,-0.2857847174622717,-0.3866432893504219,0
2012-12-03,0.1457344170939514,0.4251618707528037,-0.2794274536588523,-0.2320177549220671,0
2012-12-04,0.1573580358621472,0.4295850844830171,-0.2722270486208699,-0.03544539197747689,0
2012-12-05,0.15492327004474,0.4315043384504438,-0.2765810684057038,-0.14683234479855078,0
2012-12-06,0.1534953990171748,0.43041085836020154,-0.27691545934302675,-0.15499364146799752,0
2012-12-07,0.1453448256681682,0.4338600775664619,-0.2885152518982937,-0.45301961348268655,0
2012-12-10,0.1452624422994223,0.4310570302397785,-0.28579458794035617,-0.37553155059522336,0
2012-12-11,0.1447282060775468,0.423988290700543,-0.27926008462299623,-0.1832937613734581,0
2012-12-12,0.1450873731183119,0.41807222085713397,-0.27298484773882203,-0.006010553795071031,0
2012-12-13,0.1483731600576477,0.41801573740004666,-0.26964257734239894,0.08842298379718373,0
2012-12-14,0.1535291382904404,0.42083978984448783,-0.26731065155404743,0.15423013068675812,0
2012-12-17,0.1477974076481742,0.4172958864875771,-0.2694984788394029,0.09165324586368848,0
2012-12-18,0.138743111849863,0.40586104243981164,-0.26711793058994865,0.18910616559163784,0
2012-12-19,0.1576342906996532,0.40835625470896536,-0.2507219640093121,0.7167911748824335,0
2012-12-20,0.1556909451737109,0.4171605267473168,-0.2614695815736059,0.3838286365146607,0
2012-12-21,0.1538553229915036,0.4109126300967832,-0.25705730710527963,0.5185449583129079,0
2012-12-24,0.1583498323299956,0.408973998500758,-0.2506241661707624,0.7150405014158018,0
2012-12-26,0.1662056658486142,0.4177230218277651,-0.2515173559791509,0.6975468794940256,0
2012-12-27,0.1702944949760654,0.4115756258389041,-0.2412811308628387,1.0223931039927379,1
2012-12-28,0.1910248416390851,0.41884906057752913,-0.22782421893844404,1.4321266044082617,1
2012-12-31,0.1614124563755022,0.41255909817974834,-0.2511466418042462,0.7005516998178243,0
2013-01-02,0.1250437242923354,0.4109534003854794,-0.285909676093144,-0.38599644020769863,0
2013-01-03,0.1256314914125347,0.4087369204995975,-0.28310542908706277,-0.28733409894505507,0
2013-01-04,0.1179215437022617,0.425808209470789,-0.3078866657685273,-1.091024247829481,-1
2013-01-07,0.1210298965667107,0.41169603206766403,-0.2906661355009533,-0.5195765598221114,0
2013-01-08,0.1197297100791546,0.4201975181077111,-0.3004678080285565,-0.8406517653803375,0
2013-01-09,0.1200058596648646,0.4167715576510931,-0.2967656979862285,-0.714988428257848,0
2013-01-10,0.1216571850698566,0.41961106191687614,-0.29795387684701957,-0.7513622205994415,0
2013-01-11,0.1222162040810166,0.4178459782541704,-0.29562977417315384,-0.684440101766848,0
2013-01-14,0.1259034470951375,0.4146180236726322,-0.28871457657749466,-0.4366666750004658,0
2013-01-15,0.1217462879279274,0.41356237824079795,-0.29181609031287054,-0.5489146950765,0
2013-01-16,0.119476444808907,0.41622057257791895,-0.29674412776901193,-0.7276658863174836,0
2013-01-17,0.1192837034044002,0.4175300503467641,-0.2982463469423639,-0.8161659204559791,0
2013-01-18,0.1057107865374692,0.42071103754095684,-0.31500025100348766,-1.6471758921691109,-1
2013-01-22,0.1032731812083849,0.4163915361011527,-0.3131183548927678,-1.5473864668147106,-1
2013-01-23,0.1032079457438171,0.4172966088215639,-0.3140886630777468,-1.5772575130861775,-1
2013-01-24,0.1051048051085182,0.4184160992107164,-0.31331129410219816,-1.5287729449143632,-1
2013-01-25,0.1044849800390088,0.42010271641722574,-0.31561773637821694,-1.6353674076170541,-1
2013-01-28,0.1123003739960562,0.40831681269611325,-0.29601643870005706,-0.7329056325409885,0
2013-01-29,0.1095057084597584,0.40950440120241083,-0.29999869274265245,-0.9160450668764222,0
2013-01-30,0.1141306403816573,0.4079218182327209,-0.29379117785106357,-0.6215590602776653,0
2013-01-31,0.1218743153221433,0.41504891648117914,-0.2931746011590358,-0.590473844061934,0
2013-02-01,0.1067950979514556,0.4160369229143362,-0.3092418249628806,-1.3400070525138117,-1
2013-02-04,0.1241289045770615,0.40972401913163237,-0.2855951145545709,-0.21582199812102626,0
2013-02-05,0.114526714209547,0.4037311006225553,-0.2892043864130083,-0.37970634515569923,0
2013-02-06,0.1092175326556777,0.40396531660532436,-0.2947477839496467,-0.6446611204998696,0
2013-02-07,0.1136502995999584,0.40748347074085317,-0.2938331711408948,-0.5984881790503975,0
2013-02-08,0.1072522348602195,0.41201273986961623,-0.3047605050093967,-1.1205969713743786,-1
2013-02-11,0.1084358069777478,0.40012861727785387,-0.2916928103001061,-0.48763929425207986,0
2013-02-12,0.1076006694476862,0.40597083436430204,-0.29837016491661583,-0.8071738806741423,0
2013-02-13,0.1102292854801588,0.4059538072799258,-0.295724521799767,-0.6797175198024028,0
2013-02-14,0.1071917110509217,0.4083576758192909,-0.3011659647683692,-0.9385108246029072,0
2013-02-15,0.1049022562239293,0.4075987123813626,-0.3026964561574333,-1.0075753623052528,-1
2013-02-19,0.1018051186310749,0.40664712635383166,-0.30484200772275677,-1.102713311784782,-1
2013-02-20,0.1249047757315209,0.40479229597026095,-0.2798875202387401,0.09681046457859564,0
2013-02-21,0.1338463479241838,0.41197358942744755,-0.27812724150326373,0.1813502237576734,0
2013-02-22,0.1208698424502217,0.4150184038034561,-0.2941485613532344,-0.5921048805122678,0
2013-02-25,0.1648543994446106,0.40477261956152066,-0.23991822011691005,2.0117843445960375,1
2013-02-26,0.143407909656472,0.4130867950868614,-0.2696788854303894,0.5780827570870107,0
2013-02-27,0.1239264916487277,0.4110559782171796,-0.2871294865684519,-0.2624506530690963,0
2013-02-28,0.1294227590961127,0.40914320754719835,-0.2797204484510857,0.08857062704907544,0
2013-03-01,0.1259716377161465,0.42243527524006885,-0.29646363752392235,-0.7185448428635586,0
2013-03-04,0.1157431981209742,0.4067823147138416,-0.2910391165928674,-0.4546156904393595,0
2013-03-05,0.1115317770956107,0.41353868130391985,-0.30200690420830917,-0.9820734582699675,0
2013-03-06,0.1115207619511413,0.41665505242041856,-0.30513429046927726,-1.1277897820302851,-1
2013-03-07,0.1106008191517778,0.4182330609810145,-0.30763224182923665,-1.2398900421786463,-1
2013-03-08,0.1032643198812051,0.417334428661618,-0.3140701087804129,-1.538074499402795,-1
2013-03-11,0.1029974198539682,0.4106181137552617,-0.3076206939012935,-1.2209405112506566,-1
2013-03-12,0.107156283578313,0.4054288673282805,-0.29827258374996746,-0.7692988151405604,0
2013-03-13,0.1059653470000538,0.40943162129761584,-0.303466274297562,-1.0104831323981622,-1
2013-03-14,0.0984787192062414,0.4092102457897015,-0.3107315265834601,-1.3482860446269584,-1
2013-03-15,0.0972970116982078,0.40878673843857954,-0.31148972674037173,-1.3752268428619998,-1
2013-03-18,0.1170124496131683,0.40535072768281866,-0.28833827806965034,-0.27126066991438436,0
2013-03-19,0.1255191530412897,0.40594675479555264,-0.28042760175426296,0.10629025538481837,0
2013-03-20,0.1078741178056869,0.40841438922221446,-0.30054027141652756,-0.8530640402183766,0
2013-03-21,0.1246311371269134,0.40689470763984165,-0.2822635705129283,0.022630397636486332,0
2013-03-22,0.1221407877006053,0.41390760365664414,-0.2917668159560388,-0.43292103564267065,0
2013-03-25,0.1256562719026032,0.401547779796493,-0.2758915078938898,0.3267487933466061,0
2013-03-26,0.111276824762936,0.4069420926272921,-0.2956652678643561,-0.6204781141265865,0
2013-03-27,0.1154567482730437,0.4059522147211051,-0.2904954664480614,-0.37350917464310446,0
2013-03-28,0.1083280466906397,0.3976799600656404,-0.28935191337500066,-0.3217165208849225,0
2013-04-01,0.1184413604357029,0.4034316351478743,-0.28499027471217137,-0.11131903336233213,0
2013-04-02,0.1100874008652859,0.4009309954710197,-0.2908435946057338,-0.3929499953667325,0
2013-04-03,0.126460660402462,0.4011133987501394,-0.2746527383476774,0.3893606477988547,0
2013-04-04,0.1224434450506042,0.40411017047195513,-0.28166672542135096,0.047475154351266,0
2013-04-05,0.1225424822513976,0.4117840630094755,-0.28924158075807793,-0.3243304220818613,0
2013-04-08,0.1173788983219661,0.39903517017126916,-0.2816562718493031,0.04435328015428779,0
2013-04-09,0.112789467319429,0.4051140764617709,-0.2923246091423419,-0.4741922965517746,0
2013-04-10,0.1083341399520367,0.399999671693351,-0.29166553174131427,-0.44086699446757033,0
2013-04-11,0.1077721322762432,0.4060699778197068,-0.29829784554346356,-0.7625215732467988,0
2013-04-12,0.1056390508685165,0.404792538609419,-0.2991534877409025,-0.8074176532686671,0
2013-04-15,0.1472209046379755,0.40742642000338564,-0.26020551536541014,1.096684392280445,1
2013-04-16,0.1193142080366382,0.4136994028730491,-0.2943851948364109,-0.5915904765313373,0
2013-04-17,0.1407137428080345,0.406280270768141,-0.2655665279601065,0.8323101961755064,0
2013-04-18,0.1541819214389846,0.4101926835251453,-0.2560107620861607,1.2981935053610532,1
